0,0.6951084,0.6597953,0.6533463,0.745,0.805,35.313103
100,0.30756217,0.26935813,0.27124766,0.88,0.87,38.204052
200,0.28221595,0.24687548,0.25138545,0.89,0.885,35.340458
300,0.24478455,0.21016021,0.21623005,0.895,0.9,34.62434
400,0.09980121,0.05824581,0.06615051,0.995,0.985,41.5554
500,0.054757904,0.010262276,0.014840812,1.0,1.0,44.495625
600,0.047848158,0.005617417,0.009179995,1.0,1.0,42.23074
700,0.043651644,0.0041279704,0.0072684707,1.0,1.0,39.52367
800,0.04052768,0.0034085244,0.0061798687,1.0,1.0,37.119152
900,0.03813654,0.0029747663,0.005518535,1.0,1.0,35.161774
1000,0.033267945,0.0026749982,0.005119929,1.0,1.0,30.592945
1100,0.030853711,0.002001412,0.0041231145,1.0,1.0,28.852297
1200,0.028952707,0.0017619472,0.0037851087,1.0,1.0,27.190758
1300,0.027431116,0.0016389629,0.003580304,1.0,1.0,25.79215
1400,0.026162999,0.001539123,0.0034001293,1.0,1.0,24.623875
1500,0.025042282,0.0014667247,0.0032748235,1.0,1.0,23.575556
1600,0.02405397,0.0013856442,0.0031647405,1.0,1.0,22.668325
1700,0.023175774,0.0013411875,0.0030815608,1.0,1.0,21.834585
1800,0.022349207,0.0013042359,0.0030172393,1.0,1.0,21.04497
1900,0.02156515,0.0012501538,0.00295045,1.0,1.0,20.314997
2000,0.02036067,0.0011879947,0.0028284418,1.0,1.0,19.172672
2100,0.019416815,0.0011107029,0.0027136365,1.0,1.0,18.30611
2200,0.01877042,0.001038821,0.002617087,1.0,1.0,17.731598
2300,0.01809008,0.0009894614,0.0025334647,1.0,1.0,17.100618
2400,0.0175155,0.00094553427,0.0024941077,1.0,1.0,16.569963
2500,0.017029462,0.00092125277,0.002480163,1.0,1.0,16.108208
2600,0.016569974,0.0008960918,0.0024272946,1.0,1.0,15.673882
2700,0.016132211,0.00087068917,0.0023771184,1.0,1.0,15.261521
2800,0.01575748,0.00084962905,0.0023376099,1.0,1.0,14.907851
2900,0.015388997,0.00083520135,0.0023239546,1.0,1.0,14.553795
3000,0.014912759,0.00082379364,0.0023020543,1.0,1.0,14.088964
3100,0.014475803,0.00079342665,0.0022585609,1.0,1.0,13.682376
3200,0.014003208,0.00077506155,0.0022161922,1.0,1.0,13.228146
3300,0.013527644,0.00074955693,0.0021946905,1.0,1.0,12.778086
3400,0.013125512,0.0007199387,0.0021748366,1.0,1.0,12.405573
3500,0.012860364,0.000693636,0.002176129,1.0,1.0,12.166728
3600,0.012616034,0.0006657807,0.0021459651,1.0,1.0,11.950252
3700,0.012431396,0.0006443481,0.0021405064,1.0,1.0,11.787048
3800,0.012283779,0.0006328497,0.0021203512,1.0,1.0,11.6509285
3900,0.0121426275,0.00062677875,0.0021243002,1.0,1.0,11.515848
4000,0.012005897,0.00062287605,0.0021136862,1.0,1.0,11.38302
4100,0.011869911,0.00061902957,0.0021260588,1.0,1.0,11.250881
4200,0.011741438,0.0006158191,0.0021136836,1.0,1.0,11.125618
4300,0.011621255,0.00061237806,0.002118467,1.0,1.0,11.008877
4400,0.0114920195,0.00060460577,0.0021190783,1.0,1.0,10.887414
4500,0.01135164,0.0006024416,0.002108424,1.0,1.0,10.749198
4600,0.011218619,0.0005937494,0.002094722,1.0,1.0,10.624868
4700,0.011097149,0.0005832649,0.0021055136,1.0,1.0,10.513884
4800,0.010979788,0.00057816,0.0021075215,1.0,1.0,10.401628
4900,0.0108542945,0.0005795134,0.0020979315,1.0,1.0,10.27478
5000,0.010752202,0.00056002376,0.0020545523,1.0,1.0,10.192178
5100,0.010683325,0.000549122,0.0020660767,1.0,1.0,10.134203
5200,0.010615469,0.00054476043,0.0020275358,1.0,1.0,10.070708
5300,0.010553959,0.000542915,0.0020284979,1.0,1.0,10.011043
5400,0.010491523,0.0005400205,0.002011623,1.0,1.0,9.951502
5500,0.010431137,0.00053146,0.0020232557,1.0,1.0,9.899676
5600,0.010378487,0.0005217081,0.001990237,1.0,1.0,9.856779
5700,0.010342424,0.0005182249,0.0020260217,1.0,1.0,9.824198
5800,0.010331597,0.0005095973,0.00196339,1.0,1.0,9.822
5900,0.010320243,0.00050528377,0.0019956615,1.0,1.0,9.81496
6000,0.01031175,0.00050246285,0.0019793927,1.0,1.0,9.809287
6100,0.0103091905,0.0004986066,0.0019514669,1.0,1.0,9.810583
6200,0.010300858,0.00049569615,0.0019515917,1.0,1.0,9.805161
6300,0.010293973,0.00049441936,0.0019469694,1.0,1.0,9.799553
6400,0.010292276,0.0004913054,0.0019668834,1.0,1.0,9.80097
6500,0.010288868,0.00048791934,0.0019537013,1.0,1.0,9.800949
6600,0.010280587,0.00048778486,0.0019514619,1.0,1.0,9.792802
6700,0.010278549,0.00048463861,0.0019589735,1.0,1.0,9.79391
6800,0.010280214,0.00048372877,0.001944031,1.0,1.0,9.796485
6900,0.010271933,0.00048267233,0.0019625055,1.0,1.0,9.789261
7000,0.010276355,0.00048043064,0.0019448957,1.0,1.0,9.795924
7100,0.0102732945,0.00048117357,0.0019351746,1.0,1.0,9.792121
7200,0.010270951,0.0004792162,0.0019454475,1.0,1.0,9.791735
7300,0.010270048,0.00047871412,0.0019406336,1.0,1.0,9.791334
7400,0.010269797,0.00047827422,0.0019374037,1.0,1.0,9.791523
7500,0.010268314,0.00047755276,0.0019270733,1.0,1.0,9.790761
7600,0.010267891,0.00047662016,0.0019401755,1.0,1.0,9.79127
7700,0.010269803,0.0004760036,0.0019283214,1.0,1.0,9.793798
7800,0.010264235,0.000475263,0.0019339973,1.0,1.0,9.788971
7900,0.010263547,0.00047544614,0.0019304849,1.0,1.0,9.788101
8000,0.010264762,0.0004749202,0.0019405698,1.0,1.0,9.789841
8100,0.010267252,0.0004743831,0.0019285409,1.0,1.0,9.792869
8200,0.010263161,0.00047425608,0.0019307719,1.0,1.0,9.788904
8300,0.010260628,0.00047512155,0.0019351392,1.0,1.0,9.785505
8400,0.010262847,0.0004759366,0.0019274877,1.0,1.0,9.78691
8500,0.010262777,0.00047320232,0.0019272685,1.0,1.0,9.789575
8600,0.010262014,0.00047392448,0.0019363362,1.0,1.0,9.788089
8700,0.010259744,0.00047474084,0.0019302432,1.0,1.0,9.785003
8800,0.010265173,0.00047349028,0.0019245283,1.0,1.0,9.791683
8900,0.010258553,0.00046985052,0.0019336423,1.0,1.0,9.788702
9000,0.010260924,0.00047342808,0.0019407846,1.0,1.0,9.787495
9100,0.010262729,0.00046832726,0.0019180669,1.0,1.0,9.7944
9200,0.010261903,0.0004736065,0.0019506913,1.0,1.0,9.788296
9300,0.010255995,0.00046862458,0.0019296833,1.0,1.0,9.78737
9400,0.010261371,0.00047274382,0.0019307276,1.0,1.0,9.788627
9500,0.0102641415,0.00046857868,0.0019285899,1.0,1.0,9.795562
9600,0.010256503,0.00047176814,0.0019280151,1.0,1.0,9.784735
9700,0.010259891,0.00046983705,0.0019299466,1.0,1.0,9.790053
9800,0.010265236,0.00047206055,0.0019356479,1.0,1.0,9.793175
9900,0.010256136,0.00047173275,0.0019548694,1.0,1.0,9.784403
