Epoch,BCE,KLD
0,12.010129928588867,0.0
0,12.272431373596191,0.0
0,11.931379318237305,0.0
0,12.014169692993164,0.0
0,11.736507415771484,0.0
0,11.838178634643555,0.0
0,12.25563907623291,0.0
0,11.841008186340332,0.0
0,11.994685173034668,0.0
0,11.921236038208008,0.0
0,11.820345878601074,0.0
0,11.812873840332031,0.0
0,11.533379554748535,0.0
0,11.851690292358398,0.0
0,11.971463203430176,0.0
0,11.970114707946777,0.0
0,12.237571716308594,0.0
0,11.957988739013672,0.0
0,11.945294380187988,0.0
0,11.890796661376953,0.0
0,12.11856746673584,0.0
0,11.841809272766113,0.0
0,12.04419994354248,0.0
0,11.619139671325684,0.0
0,11.851593017578125,0.0
0,11.75830078125,0.0
0,11.800358772277832,0.0
0,12.089302062988281,0.0
0,12.190230369567871,0.0
0,11.792224884033203,0.0
0,11.719684600830078,0.0
0,11.661680221557617,0.0
0,11.790834426879883,0.0
0,12.100419998168945,0.0
0,11.750457763671875,0.0
0,11.714581489562988,0.0
0,11.835071563720703,0.0
0,11.843561172485352,0.0
0,11.656253814697266,0.0
0,11.708215713500977,0.0
0,11.936341285705566,0.0
0,11.895977973937988,0.0
0,11.871301651000977,0.0
0,11.716533660888672,0.0
0,11.676517486572266,0.0
0,11.837006568908691,0.0
0,11.542862892150879,0.0
0,11.858975410461426,0.0
0,12.057453155517578,0.0
0,11.896590232849121,0.0
0,11.638823509216309,0.0
0,11.737653732299805,0.0
0,11.910401344299316,0.0
0,11.747884750366211,0.0
0,11.653512954711914,0.0
0,11.964849472045898,0.0
0,11.936711311340332,0.0
0,11.734213829040527,0.0
0,12.006800651550293,0.0
0,11.771060943603516,0.0
0,11.835526466369629,0.0
0,11.759920120239258,0.0
0,11.608452796936035,0.0
0,11.947450637817383,0.0
0,11.646868705749512,0.0
0,11.80838680267334,0.0
0,11.690206527709961,0.0
0,11.752500534057617,0.0
0,12.152027130126953,0.0
0,11.980188369750977,0.0
0,11.631633758544922,0.0
0,11.841531753540039,0.0
0,11.694023132324219,0.0
0,11.787703514099121,0.0
0,12.025851249694824,0.0
0,12.087182998657227,0.0
0,11.950244903564453,0.0
0,11.90179443359375,0.0
0,11.018447875976562,0.0
1,11.66057014465332,0.0008074448560364544
1,11.816190719604492,0.0007857477176003158
1,11.799569129943848,0.0008598956628702581
1,11.787921905517578,0.0009046061313711107
1,11.784842491149902,0.0009380531846545637
1,11.69458293914795,0.0007966169505380094
1,11.730600357055664,0.000887253787368536
1,11.890053749084473,0.0008237746660597622
1,11.591858863830566,0.000906650850083679
1,11.782106399536133,0.0010464469669386744
1,12.018699645996094,0.001018196577206254
1,12.11282730102539,0.0010471054119989276
1,11.74755573272705,0.000903302279766649
1,12.103073120117188,0.0009609695407561958
1,11.903881072998047,0.0009244355605915189
1,11.744126319885254,0.0009252357413060963
1,11.93359375,0.0009748094016686082
1,11.970921516418457,0.001005428726784885
1,11.837190628051758,0.0010487402323633432
1,11.96003532409668,0.0010558372596278787
1,12.068937301635742,0.0010013921419158578
1,11.688302993774414,0.000999749405309558
1,11.912105560302734,0.0010262270225211978
1,11.519407272338867,0.0010789394145831466
1,11.90970230102539,0.0010024006478488445
1,11.639110565185547,0.001104647060856223
1,11.761663436889648,0.0011277607409283519
1,11.896219253540039,0.0010422049090266228
1,11.745072364807129,0.0012798178941011429
1,11.6604585647583,0.0010782210156321526
1,11.613445281982422,0.0010391352698206902
1,12.081206321716309,0.0011067538289353251
1,11.649441719055176,0.0011189546203240752
1,11.646377563476562,0.0011865476844832301
1,11.665847778320312,0.0010487022809684277
1,11.87027645111084,0.0011007350403815508
1,11.638751029968262,0.0010300645371899009
1,11.72651481628418,0.0011522555723786354
1,11.639451026916504,0.0012854546075686812
1,11.44425106048584,0.0011718677124008536
1,11.734628677368164,0.001307752332650125
1,11.79228401184082,0.001378022599965334
1,11.648843765258789,0.001263634068891406
1,11.938230514526367,0.0013975471956655383
1,11.714539527893066,0.0013538242783397436
1,11.659712791442871,0.0012725235428661108
1,11.517566680908203,0.0011612611124292016
1,11.65269660949707,0.001369813340716064
1,11.553300857543945,0.0012526505161076784
1,11.781124114990234,0.0013380300952121615
1,11.503000259399414,0.0014008055441081524
1,12.014579772949219,0.0014734838623553514
1,11.782622337341309,0.0012058005668222904
1,11.687196731567383,0.0014715431025251746
1,11.83184814453125,0.001273267320357263
1,11.633160591125488,0.0016110135475173593
1,11.374078750610352,0.0013742950977757573
1,11.80300235748291,0.0014501673867926002
1,11.665322303771973,0.0015749571612104774
1,11.949869155883789,0.0013869552640244365
1,11.927457809448242,0.0016533313319087029
1,11.537837982177734,0.0015532213728874922
1,11.864288330078125,0.0017625149339437485
1,11.817048072814941,0.001832417561672628
1,11.472795486450195,0.0018108038930222392
1,11.739814758300781,0.0015990680549293756
1,11.586657524108887,0.0016775483964011073
1,11.790085792541504,0.0017597967525944114
1,11.545670509338379,0.0017083259299397469
1,11.57771110534668,0.0017082320991903543
1,11.860106468200684,0.0018333025509491563
1,11.802248001098633,0.001683229231275618
1,11.525197982788086,0.0018197119934484363
1,11.887470245361328,0.0019428691593930125
1,11.800470352172852,0.0020222149323672056
1,11.821319580078125,0.0018215574091300368
1,11.905458450317383,0.001704330206848681
1,11.649397850036621,0.0016060201451182365
1,11.853347778320312,0.002168734325096011
2,11.807849884033203,0.003572463756427169
2,11.737780570983887,0.003914832603186369
2,11.764091491699219,0.0037745144218206406
2,11.700016021728516,0.004219796042889357
2,11.506401062011719,0.003589819883927703
2,11.691964149475098,0.00413870345801115
2,11.679302215576172,0.003809647634625435
2,11.835941314697266,0.004385714419186115
2,11.561473846435547,0.004202474374324083
2,11.918986320495605,0.004196252208203077
2,11.728833198547363,0.0049176025204360485
2,11.557938575744629,0.004039105027914047
2,11.581642150878906,0.004101279657334089
2,11.948102951049805,0.004508389160037041
2,11.515484809875488,0.0037292279303073883
2,11.917248725891113,0.004773812834173441
2,11.692752838134766,0.005129871424287558
2,11.729883193969727,0.005129199009388685
2,11.796736717224121,0.005353724583983421
2,11.780420303344727,0.004507528152316809
2,11.95983600616455,0.004724501632153988
2,11.7504301071167,0.0054846531711518764
2,11.571551322937012,0.004701370373368263
2,11.826017379760742,0.00555534427985549
2,11.777409553527832,0.005585699807852507
2,11.839405059814453,0.004860893357545137
2,11.459518432617188,0.004834501538425684
2,11.642635345458984,0.004653349053114653
2,11.528587341308594,0.00536655867472291
2,11.887972831726074,0.0055313981138169765
2,11.588619232177734,0.005459945648908615
2,11.91757583618164,0.005240994971245527
2,11.812192916870117,0.005742297973483801
2,11.435199737548828,0.00495928106829524
2,12.085906028747559,0.006751646287739277
2,11.357856750488281,0.005155002232640982
2,11.722235679626465,0.00459440378472209
2,11.683664321899414,0.005947289988398552
2,11.787446022033691,0.006116507109254599
2,11.415596961975098,0.005218348000198603
2,11.72811222076416,0.005425462033599615
2,11.799654006958008,0.006221164017915726
2,12.003742218017578,0.005812236573547125
2,11.87099838256836,0.0054169874638319016
2,11.803300857543945,0.005729923956096172
2,11.837571144104004,0.0074806115590035915
2,11.478547096252441,0.005000082775950432
2,11.675468444824219,0.005983474664390087
2,11.60470962524414,0.005178620107471943
2,11.219850540161133,0.006164629012346268
2,11.355117797851562,0.005990778561681509
2,11.763965606689453,0.006617333274334669
2,11.536722183227539,0.0066334861330688
2,11.684914588928223,0.006621232721954584
2,11.62907600402832,0.006605655886232853
2,11.785451889038086,0.007224109955132008
2,11.897195816040039,0.0075462027452886105
2,11.402901649475098,0.0069793821312487125
2,11.732181549072266,0.008036051876842976
2,11.558767318725586,0.007020202931016684
2,11.625565528869629,0.008548890240490437
2,11.596376419067383,0.007538635283708572
2,11.551650047302246,0.007095858454704285
2,11.600639343261719,0.007672689389437437
2,11.644230842590332,0.007983374409377575
2,11.482267379760742,0.007317115552723408
2,11.45810317993164,0.006775667425245047
2,11.54431438446045,0.00829507689923048
2,11.802692413330078,0.007448110729455948
2,11.666335105895996,0.007172226905822754
2,11.818256378173828,0.008471227250993252
2,11.745635032653809,0.006714634131640196
2,11.485553741455078,0.007202410604804754
2,11.224045753479004,0.0087877307087183
2,11.83576488494873,0.008135957643389702
2,11.404342651367188,0.00725666806101799
2,11.33089542388916,0.008005312643945217
2,11.469488143920898,0.009847129695117474
2,11.751199722290039,0.011909343302249908
3,11.59591293334961,0.012321692891418934
3,11.738885879516602,0.013512419536709785
3,11.542913436889648,0.01394988689571619
3,11.848751068115234,0.013662015087902546
3,11.323830604553223,0.011210649274289608
3,11.397560119628906,0.011217610910534859
3,11.618651390075684,0.013979555107653141
3,11.86794662475586,0.0172460675239563
3,11.651856422424316,0.015286345966160297
3,11.63638687133789,0.014053866267204285
3,11.6939115524292,0.014391368255019188
3,11.2572021484375,0.013898232020437717
3,11.519408226013184,0.013776266016066074
3,11.39780330657959,0.013551217503845692
3,11.393373489379883,0.01175705436617136
3,11.513811111450195,0.017209287732839584
3,11.440705299377441,0.013063320890069008
3,11.624279022216797,0.016198793426156044
3,11.624789237976074,0.01706049218773842
3,11.603693008422852,0.01498064398765564
3,11.37374210357666,0.016307614743709564
3,11.506545066833496,0.0167936272919178
3,11.443624496459961,0.014017220586538315
3,11.657332420349121,0.016837337985634804
3,11.27906322479248,0.013353507034480572
3,11.493398666381836,0.015638725832104683
3,11.718985557556152,0.018181845545768738
3,11.878629684448242,0.020365402102470398
3,11.45223331451416,0.015317831188440323
3,11.415752410888672,0.017269177362322807
3,11.283513069152832,0.01694062538444996
3,11.664710998535156,0.015401140786707401
3,11.35275650024414,0.018736954778432846
3,11.724641799926758,0.01582944579422474
3,11.586845397949219,0.017265556380152702
3,11.61185073852539,0.016698582097887993
3,11.457239151000977,0.01787104830145836
3,11.418350219726562,0.01705886796116829
3,11.697165489196777,0.020121827721595764
3,11.584513664245605,0.01838555373251438
3,11.54759407043457,0.017845287919044495
3,11.332825660705566,0.018591811880469322
3,11.364319801330566,0.020308060571551323
3,11.522857666015625,0.017595168203115463
3,11.571541786193848,0.02073134481906891
3,11.637555122375488,0.020179562270641327
3,11.794958114624023,0.01678912341594696
3,11.542798042297363,0.01813952624797821
3,11.37514877319336,0.019273409619927406
3,11.515608787536621,0.018252301961183548
3,11.153916358947754,0.01684335619211197
3,11.221477508544922,0.018345627933740616
3,11.693333625793457,0.020868340507149696
3,11.556930541992188,0.021067148074507713
3,11.576669692993164,0.021519899368286133
3,11.64491081237793,0.02125689387321472
3,11.461830139160156,0.02004186436533928
3,11.419526100158691,0.018045006319880486
3,11.529273986816406,0.023984121158719063
3,11.524880409240723,0.020055249333381653
3,11.622444152832031,0.021022025495767593
3,11.389572143554688,0.023659473285079002
3,11.430675506591797,0.018586695194244385
3,11.405634880065918,0.026197286322712898
3,11.338846206665039,0.02001149207353592
3,11.429610252380371,0.025913318619132042
3,11.492854118347168,0.023773038759827614
3,11.751416206359863,0.02258705534040928
3,11.381699562072754,0.021949851885437965
3,11.634946823120117,0.02225017175078392
3,11.594090461730957,0.02667376585304737
3,11.577360153198242,0.02350550889968872
3,11.532384872436523,0.02350318245589733
3,11.334714889526367,0.026483768597245216
3,11.486422538757324,0.02437964454293251
3,11.08836555480957,0.0251931045204401
3,11.689579010009766,0.024830497801303864
3,11.602477073669434,0.0243742186576128
3,12.173177719116211,0.026043405756354332
4,11.43606948852539,0.04298684746026993
4,11.414010047912598,0.03409050032496452
4,11.432868957519531,0.03791158273816109
4,11.349637031555176,0.03799829259514809
4,11.324777603149414,0.03506709262728691
4,11.310497283935547,0.03594231605529785
4,11.393145561218262,0.03656759485602379
4,11.437517166137695,0.037036433815956116
4,11.386868476867676,0.03836730122566223
4,11.528364181518555,0.03371033817529678
4,11.67332935333252,0.038040269166231155
4,11.532974243164062,0.04063477739691734
4,11.433138847351074,0.043167855590581894
4,11.322744369506836,0.03685767203569412
4,11.205875396728516,0.0412774458527565
4,11.498270988464355,0.044439904391765594
4,11.336593627929688,0.035899024456739426
4,11.422143936157227,0.03684963658452034
4,11.390604972839355,0.03637823089957237
4,11.579229354858398,0.039509307593107224
4,11.133206367492676,0.03561502322554588
4,11.505962371826172,0.03944769874215126
4,11.413345336914062,0.04362509399652481
4,11.52725601196289,0.03815285488963127
4,11.18557357788086,0.03861584514379501
4,11.367620468139648,0.04294954240322113
4,11.172813415527344,0.044891055673360825
4,11.263666152954102,0.04381386190652847
4,11.09034538269043,0.042672280222177505
4,11.507325172424316,0.040432631969451904
4,11.328289031982422,0.03556283563375473
4,11.426846504211426,0.048404958099126816
4,11.196952819824219,0.04341013357043266
4,11.574037551879883,0.03707299754023552
4,11.53956127166748,0.03964728116989136
4,11.554858207702637,0.0425775945186615
4,11.280264854431152,0.043270014226436615
4,11.156173706054688,0.04045666381716728
4,11.201306343078613,0.047259654849767685
4,11.357303619384766,0.048361554741859436
4,11.322460174560547,0.047753479331731796
4,11.194082260131836,0.04889024421572685
4,11.564870834350586,0.04648394510149956
4,11.249732971191406,0.04656802862882614
4,11.491867065429688,0.04526422545313835
4,11.384713172912598,0.04464077576994896
4,11.064465522766113,0.047081347554922104
4,11.07672119140625,0.04894332215189934
4,11.359216690063477,0.05324167758226395
4,11.025737762451172,0.052851397544145584
4,11.319761276245117,0.04831947013735771
4,11.31602668762207,0.04921398311853409
4,11.509500503540039,0.047396253794431686
4,11.228170394897461,0.058077819645404816
4,11.160701751708984,0.052612751722335815
4,11.05968189239502,0.042820584028959274
4,11.130215644836426,0.056694239377975464
4,11.360296249389648,0.04046698287129402
4,11.336431503295898,0.046906039118766785
4,11.012996673583984,0.04740521311759949
4,11.32115364074707,0.054731834679841995
4,11.116471290588379,0.05544089153409004
4,11.037774085998535,0.054222047328948975
4,11.319724082946777,0.05089493468403816
4,11.18836784362793,0.051504410803318024
4,11.10167121887207,0.0584869459271431
4,10.968450546264648,0.05723464488983154
4,11.374336242675781,0.05776543542742729
4,11.074042320251465,0.05410110577940941
4,10.977313041687012,0.0498221330344677
4,11.24151611328125,0.04900851473212242
4,11.140694618225098,0.06897534430027008
4,11.573833465576172,0.04234198108315468
4,11.196829795837402,0.0681309923529625
4,11.047256469726562,0.05244094878435135
4,11.263043403625488,0.052536096423864365
4,11.270729064941406,0.05875318869948387
4,11.084304809570312,0.06281136721372604
4,11.020163536071777,0.056004948914051056
5,11.113606452941895,0.08172325044870377
5,11.089540481567383,0.07736019045114517
5,11.134464263916016,0.08840611577033997
5,11.253303527832031,0.07388462126255035
5,11.323315620422363,0.0764164999127388
5,11.155631065368652,0.07836100459098816
5,11.299839973449707,0.07609601318836212
5,11.177443504333496,0.08746504783630371
5,11.092851638793945,0.07927068322896957
5,11.164613723754883,0.08920000493526459
